LOC	Peaked Roof Hall	1
LOC	Pepper Tree Cave	1
LOC	Pindola	1
LOC	Plum-Mango Grove	1
!LOC	Rapture	1
LOC	Realm of the Thirty-three	1
LOC	Retinue of High Divinity	1
LOC	River Yamuna	1
LOC	Sal Tree Grove	1
LOC	Santusita	1
LOC	Sarandada shrine	1
LOC	Sarassati	1
LOC	Sarasvati	1
LOC	Sata's mountain	1
LOC	Sayha	1
LOC	Setabya	1
LOC	Sheer-face Peak	1
LOC	Squirrel's Sanctuary	1
LOC	Squirrels' Feeding Ground	1
LOC	Squirrels' Feeding Sanctuary	1
LOC	Squirrels' Feeding-Place	1
LOC	Squirrels' feeding ground	1
LOC	Subha the nun	1
LOC	Subhakinna	1
LOC	Sudassa	1
LOC	Sudassana	1
LOC	Sudassi	1
! LOC	Tathagata does	1
LOC	Thirty-three devas	1
! LOC	Triple Gem	1
LOC	Tushita heaven	1
LOC	Tusita heaven	1
LOC	Tāvatiṃsa	1
LOC	Upasabha	1
LOC	Vajji country	1
LOC	Vepulla's Mountain	1
LOC	Very Blessed Grove	1
LOC	Vultures Peak	1
LOC	Western Direction	1
LOC	Western clime	1
! LOC	World. Why	1
LOC	Yana	1
LOC	Yasassi	1
? LOC	deva capital	1
LOC	deva world	1
LOC	river Hiraññavati	1
LOC	squirrels' feeding ground	1
LOC	squirrels' feeding place	1

PERSON	Aggivessana	84
PERSON	Cunda	84
PERSON	Mahanama	52
PERSON	Lohicca	46
PERSON	Potthapada	41
PERSON	Brahmas	39
PERSON	Ven. Anuruddha	32
PERSON	Arahant	31
PERSON	Bhaddiya	31
PERSON	Punna	29
PERSON	Tissa	29
PERSON	Vaccha	27
PERSON	Nigantha Nataputta	26
PERSON	Kali	24
PERSON	Meghiya	24
PERSON	Master Ratthapala	22
PERSON	Venerable Sir	21 (done)
PERSON	Godha	20
PERSON	Kasi Bharadvaja	20
PERSON	Ven. Rahula	20 (done)
PERSON	Venerable Nanda	20
PERSON	Khemaka	19
PERSON	Potaliputta	19
PERSON	Rightly Self-awakened One	19 (done)
PERSON	Vedehika	19
PERSON	Ven. Maha Kotthita	19
PERSON	Samiddhi	18
PERSON	Vacchagotta	18
PERSON	Ven. Maha Kaccana	18
PERSON	Noble One	17 (done)
PERSON	Punnaka	17
PERSON	Queen Mallika	17
PERSON	Ven. Samiddhi	17
PERSON	Venerable Nagasena	17
PERSON	Nagasena	16
PERSON	Rahula	16 (done)
PERSON	Sunakkhatta	16
PERSON	venerable Nagasena	16
PERSON	Kasibharadvaja	15
PERSON	Kevatta	15
PERSON	One-Well-Gone	15
PERSON	Suriya	15
PERSON	Vasitthas	15
PERSON	Ven. Khemaka	15
PERSON	Fully Enlightened One	14 (done)
PERSON	Prince Jayasena	14
PERSON	Ven. Bhaddiya	14
PERSON	Venerable One	14 (done)
PERSON	Tathaagata	13 (done)
PERSON	Ven. Uttara	13
PERSON	Kotthita	12
PERSON	Malunkyaputta	12
PERSON	Unrivalled One	12 (done)
PERSON	Ven. Kamabhu	12
PERSON	Venerable Maha Kassapa	12
PERSON	Venerable Meghiya	12
PERSON	Venerable Udayi	12
PERSON	Aciravata	11
PERSON	Great Sage	11 (done)
PERSON	Mallika	11
PERSON	Venerable Anuruddha	11
PERSON	Vyagghapajja	11
PERSON	Kamada	10
PERSON	Kuvera	10
PERSON	Pingiya	10
PERSON	Suppabuddha	10
PERSON	Uddaka	10
PERSON	Uggahamana	10
PERSON	Uttiya	10
PERSON	Varuna	10
PERSON	Ven. Yamaka	10
PERSON	Yamaka	10
PERSON	Bodhisatta	9 (done)
PERSON	Consummate One	9 (done)
PERSON	Master Kaccana	9
PERSON	Matali	9
PERSON	Private Buddha	9
PERSON	Seeing One	9 (done)
PERSON	Upacala	9
PERSON	Uppalavanna	9
PERSON	Ven. Narada	9
PERSON	Venerable Bhaddiya	9
PERSON	Yama	9
PERSON	Ajatasattu	8
PERSON	Ciravasi	8
PERSON	Dasama	8
PERSON	Jayasena	8
PERSON	Kesi	8
PERSON	Rammaka	8
PERSON	Sisupacala	8
PERSON	Sugata	8
PERSON	Udayi	8
PERSON	Uddaka Ramaputta	8
PERSON	Ven. Bhumija	8
PERSON	Ven. Dasaka	8
PERSON	Ven. Mahaka	8
PERSON	Ven. Saṅgāmaji	8
PERSON	Ven. Upasena	8
PERSON	Vijaya	8
PERSON	Cundaka	7
PERSON	General Vidudabha	7
PERSON	Master Bhumija	7
PERSON	Master Gavesin	7
PERSON	Master Moggallana	7
PERSON	Master Sariputta	7
PERSON	Medakathalika	7
PERSON	Nigantha	7
PERSON	Patacara	7
PERSON	Pavittha	7
PERSON	Perfect One	7
PERSON	Piyadassi	7
PERSON	Punnika	7
PERSON	Ratthapala's	7
PERSON	Rightly Self-Awakened One	7 (done)
PERSON	Sangarava	7
PERSON	Vajira	7
PERSON	Vangisa	7
PERSON	Ven. Channa	7
PERSON	Ven. Girimananda	7
PERSON	master Bharadvaja	7
PERSON	venerable Sir	7 (done)
PERSON	Anuruddha	6
PERSON	Girimananda	6
PERSON	Great Seer	6
PERSON	Kāḷigodhā's son	6
PERSON	Punabbasu	6
PERSON	Rohini's father	6
PERSON	Sarakaani	6
PERSON	Sivaka	6
PERSON	Subhadda the Wanderer	6
PERSON	Sudassana	6
PERSON	Sāti, the Fisherman's Son	6
PERSON	Udaya	6
PERSON	Upasiva	6
PERSON	Uttara	6
PERSON	Vakkali	6
PERSON	Vasettha	6
PERSON	Ven. Malunkyaputta	6
PERSON	Ven. Nāgasamāla	6
PERSON	Ven. Pukkusati	6
PERSON	Ven. Tissa	6
PERSON	Venerable Girimananda	6
PERSON	Anuraadha	5
PERSON	Asita	5
PERSON	Bhaaradvaaja	5
PERSON	Bhadda	5
PERSON	Dasaka	5
PERSON	Devala	5
PERSON	Enlightened One	5 (done)
PERSON	Kalama	5
PERSON	Lord Gotama	5 (done)
PERSON	Mahaanaama	5
PERSON	Mogharaja	5
PERSON	Nandiya	5
PERSON	Prince Abhaya	5
PERSON	Saccaka the Nigantha	5
PERSON	Sage	5
PERSON	Sañjaya	5
PERSON	Sela	5
PERSON	Supreme Buddha	5
PERSON	Tathagatha	5 (done)
PERSON	U.n.naabha	5
PERSON	Ven. Isidatta	5
PERSON	Ven. Musila	5
PERSON	Ven. Pilindavaccha	5
PERSON	Ven. Yasoja	5
PERSON	Venerable Cunda	5
PERSON	Venerable Kāmabhū	5
PERSON	Vessamitta	5
PERSON	Virulha	5
PERSON	Angirasa	4
PERSON	Atthaka	4
PERSON	Bhante	4
PERSON	Dabba Mallaputta	4
PERSON	Ganaka-Moggallana	4
PERSON	Great One	4 (done)
PERSON	Greatest Sage	4 (done)
PERSON	Isana	4
PERSON	Isidatta	4
PERSON	Maara	4
PERSON	Maha Kotthita	4
PERSON	Matanga	4
PERSON	One Self-awakened	4 (done)
PERSON	Pañcalacanda	4
PERSON	Phagguna	4
PERSON	Princess Vajiri	4
PERSON	Radha	4
PERSON	Saariputta	4
PERSON	Samanas	4
PERSON	Sangaarava	4
PERSON	Sesavati	4
PERSON	Sirima	4
PERSON	Sumangala	4
PERSON	Sundarika Bharadvaja	4
PERSON	Taayana	4
PERSON	Tapussa	4
PERSON	Todeyya	4
PERSON	Ugga	4
PERSON	Upaka	4
PERSON	Ven. Adhimutta	4
PERSON	Ven. Bharadvaja	4
PERSON	Ven. Pavittha	4
PERSON	Ven. Revata	4
PERSON	Ven. Susima	4
PERSON	Ven. Vangisa	4
PERSON	Venerable Pingiya	4
PERSON	Venerable Udaayii	4
PERSON	Vepacitta	4
PERSON	Verahaccaani	4
PERSON	master Sariputta	4
PERSON	Bhagu	3
PERSON	Brahman	3
PERSON	Candana	3
PERSON	Dhanapalaka	3
PERSON	Elder	3
PERSON	Fully Self-Enlightened One	3
PERSON	Great Roruva	3
PERSON	Hemaka	3
PERSON	Kaccana	3
PERSON	Kaligodha	3
PERSON	Kinnughandu	3
PERSON	Kumbhira	3
PERSON	Mahali	3
PERSON	Mahapajapati Gotami	3
PERSON	Makuta-bandhana	3
PERSON	Master Vacchayana	3
PERSON	Migara	3
PERSON	Migāra	3
PERSON	Moliyasivaka	3
PERSON	Nalaka	3
PERSON	Nalijangha	3
PERSON	Novice Cunda	3
PERSON	Pasenadi Kosala	3
PERSON	Sela the nun	3
PERSON	Sigala	3
PERSON	Siha	3
PERSON	Sikhi	3
PERSON	Stainless One	3
PERSON	Sutavan	3
PERSON	Talaputa	3
PERSON	Tatha	3
PERSON	Thirty	3
PERSON	Todeyya's son	3
PERSON	Universal Seer	3
PERSON	Vamadeva	3
PERSON	Vamaka	3
PERSON	Vanquisher	3
PERSON	Varunas	3
PERSON	Velukandaki	3
PERSON	Ven. Cundaka	3
PERSON	Ven. Elder	3
PERSON	Ven. Udaayii	3
PERSON	Ven. Upavana	3
PERSON	Venerable Ajita	3
PERSON	Venerable Kassapa	3
PERSON	Vesālī	3
PERSON	Videhi queen	3
PERSON	Yamataggi	3
PERSON	venerable Nandaka	3
PERSON	Accuta	2
PERSON	Aciravatī	2
PERSON	Aggikabharadvaja	2
PERSON	Ajakalāpaka	2
PERSON	Amaravati	2
PERSON	Ariya	2
PERSON	Asama	2
PERSON	Atanata	2
PERSON	Awakened Ones	2
PERSON	Añña-Kondañña	2
PERSON	Bali	2
PERSON	Bhaaradvaaja Brahman	2
PERSON	Bhadravudha	2
PERSON	Bhumija	2
PERSON	Buddharakkhita	2
PERSON	Carpenter Fivetool	2
PERSON	Citra	2
PERSON	Cittasena	2
PERSON	Dandapani	2
PERSON	Dhammas	2
PERSON	Dhammika	2
PERSON	Elder Kondañña	2
PERSON	Eraka	2
PERSON	Fully Enlightened Ones	2
PERSON	Fully Self-enlightened One	2
PERSON	Gandhabhaka	2
PERSON	General Siha	2
PERSON	Ghata	2
PERSON	Gotama Gate	2
PERSON	Great King Vessavana	2
PERSON	Hatthaka	2
PERSON	Immovable	2
PERSON	Jata Bharadvaja	2
PERSON	Jatukannin	2
PERSON	Kaccaayana	2
PERSON	Kakudha	2
PERSON	Kamasettha	2
PERSON	Kandarayana	2
PERSON	Kappayana	2
PERSON	Katissabha	2
PERSON	Kimila	2
PERSON	King Pasenadi Kosala contemplatives	2
PERSON	Koravya	2
PERSON	Kukkata Monastery	2
PERSON	Kutendu	2
PERSON	Macchikasanda	2
PERSON	Maddakucchi Deer	2
PERSON	Mahaka	2
PERSON	Mantani	2
PERSON	Master Assaji	2
PERSON	Master Assalayana	2
PERSON	Master Isidatta	2
PERSON	Master Mahaka	2
PERSON	Maya	2
PERSON	Migara's mother	2
PERSON	Moggallaana	2
PERSON	Muccalinda	2
PERSON	Mundika	2
PERSON	Narada	2
PERSON	Nighandu	2
PERSON	Nikata	2
PERSON	Nāgasamāla	2
PERSON	Opamanna	2
PERSON	Paccekabuddha	2
PERSON	Paharada	2
PERSON	Panada	2
PERSON	Pandava	2
PERSON	Parileyyaka	2
PERSON	Paritta	2
PERSON	Pataliputta	2
PERSON	Pilotika	2
PERSON	Posala	2
PERSON	Prince Udayibhadda	2
PERSON	Private Buddhas	2
PERSON	Pukkusati	2
PERSON	Punna Mantaniputta	2
PERSON	Pāṭaliputta	2
PERSON	Queen Mallikā	2
PERSON	Raja	2
PERSON	Ramagama	2
PERSON	Sadamatta	2
PERSON	Sahali	2
PERSON	Sahampati Brahma	2
PERSON	Salavatika	2
PERSON	Salha	2
PERSON	Sandha	2
PERSON	Santuttha	2
PERSON	Sarabhū	2
PERSON	Seer	2
PERSON	Sopaka	2
PERSON	Soṇa Koṭikaṇṇa's	2
PERSON	Sublime One	2
PERSON	Sucitti	2
PERSON	Sujata	2
PERSON	Sumana	2
PERSON	Sundara	2
PERSON	Superb	2
PERSON	Supremely Enlightened One	2
PERSON	Sutava	2
PERSON	Sāmaṇḍakāni	2
PERSON	Sāmāvatī	2
PERSON	Tagarasikhin	2
PERSON	Tavatimsa	2
PERSON	Tranquil Sage	2
PERSON	Tusita	2
PERSON	Tuttha	2
PERSON	Uparittha	2
PERSON	Upatissa	2
PERSON	Vasavatti Mara	2
PERSON	Ven. Arittha	2
PERSON	Ven. Assaji	2
PERSON	Ven. Aññāta Koṇḍañña	2
PERSON	Ven. Dabba Mallaputta	2
PERSON	Ven. Godatta	2
PERSON	Ven. Kaccaana	2
PERSON	Ven. Kassapa	2
PERSON	Ven. MahaCunda	2
PERSON	Ven. MahaKotthita	2
PERSON	Ven. Sabhiya Kaccana	2
PERSON	Ven. Sandha	2
PERSON	Ven. Sir	2
PERSON	Ven. Subhūti	2
PERSON	Ven. Upasena Vaṅgantaputta	2
PERSON	Venerable Aananda	2
PERSON	Venerable Bhaaradvaaja	2
PERSON	Venerable Cundaka	2
PERSON	Venerable Kondañña	2
PERSON	Venerable Mettagu	2
PERSON	Venerable Mogharaja	2
PERSON	Venerable Nagasamala	2
PERSON	Venerable Punnaka	2
PERSON	Venerable Saariputta	2
PERSON	Venerable Subhadda	2
PERSON	Venerable Vakkali	2
PERSON	Venrable Bharadvaja	2
PERSON	Veroca	2
PERSON	Vettha	2
PERSON	bhikkhu Salha	2
PERSON	great King Vessavana	2
PERSON	honorable Koṇḍañña	2
PERSON	venerable Koṇḍañña	2
PERSON	Ābhassara	2
PERSON	1258	1
PERSON	Abhaya	1
PERSON	Accutagamabyamaka	1
PERSON	Accutas	1
PERSON	Acela-Kassapa	1
PERSON	Adhikakka	1
PERSON	Anasava	1
PERSON	Anojaka	1
PERSON	Anotatta	1
PERSON	Aparajita	1
PERSON	Araka	1
PERSON	Aritthaka	1
PERSON	Arittho	1
PERSON	Ariya Magga	1
PERSON	Aruna	1
PERSON	Asava	1
PERSON	Asavas	1
PERSON	Asayha	1
PERSON	Asurendra	1
PERSON	Atanatiya	1
PERSON	Atula	1
PERSON	Bahuna	1
PERSON	Baka-Brahma	1
PERSON	Bhavitatta	1
PERSON	Brahma Sanankumara	1
PERSON	Brahmaa	1
PERSON	Brahmajala	1
PERSON	Brahmas Sanankumara	1
PERSON	Brahmas Subrahma	1
PERSON	Buddhism	1
PERSON	Comm	1
PERSON	Consumate One	1
PERSON	Cool	1
PERSON	Dabba	1
PERSON	Dabbila	1
PERSON	Danaveghasas	1
PERSON	Datharatta	1
PERSON	Devasata	1
PERSON	Dhanañjaani	1
PERSON	Dharani	1
PERSON	Dhavajalika	1
PERSON	Divinities	1
PERSON	Eravana	1
PERSON	Eravanna	1
PERSON	Fully Enlightened	1
PERSON	Gagga	1
PERSON	Gandhara	1
PERSON	General Upananda	1
PERSON	Giribbaja	1
PERSON	Gopala	1
PERSON	Gotama Ford	1
PERSON	Gotamas	1
PERSON	Gotami	1
PERSON	Great Kassapa	1
PERSON	Great Monk Gotama	1
PERSON	Great Samanas	1
PERSON	Gutta	1
PERSON	Haliddakani	1
PERSON	Harita	1
PERSON	Harita Brahma	1
PERSON	Haritta	1
PERSON	Hemavata	1
PERSON	Hiri	1
PERSON	Jalini	1
PERSON	Jambukhadika	1
PERSON	Janogha	1
PERSON	Jantu	1
PERSON	Jata	1
PERSON	Jatila Bhagika	1
PERSON	Jayanta	1
PERSON	Jeta	1
PERSON	Jetavana	1
PERSON	Jita	1
PERSON	Joti	1
PERSON	Jotinamas	1
PERSON	Kala	1
PERSON	Kalakanjas	1
PERSON	Kanha	1
PERSON	Kankharevata	1
PERSON	Kapilani	1
PERSON	Kapilavata	1
PERSON	Karatiya	1
PERSON	Karumha	1
PERSON	Katthaka	1
PERSON	Ketumbaraga	1
PERSON	Khemabhirata	1
PERSON	Khemiya	1
PERSON	Khemiyas	1
PERSON	Khiddapadusika	1
PERSON	King Bimbisara	1
PERSON	Kisa Sankicca	1
PERSON	Kitagiri	1
PERSON	Kokanuda	1
PERSON	Koliyas	1
PERSON	Konagama	1
PERSON	Konagamana	1
PERSON	Kosiya	1
PERSON	Kusavati	1
PERSON	Kusinata	1
PERSON	Lama	1
PERSON	Lamasettha	1
PERSON	Lambhitaka	1
PERSON	Liberal	1
PERSON	Lohita	1
PERSON	Lomahamsa	1
PERSON	London	1
PERSON	Macchikāsanda	1
PERSON	Maha Brahma	1
PERSON	Maha-paraga	1
PERSON	Mahabrahma	1
PERSON	Mahali the Licchavi	1
PERSON	Mahasamana	1
PERSON	Majjha	1
PERSON	Mallikā	1
PERSON	Manatthaddha	1
PERSON	Mandiya	1
PERSON	Mangala	1
PERSON	Maniculaka	1
PERSON	Manika	1
PERSON	Manomaya	1
PERSON	Mantaniputta	1
PERSON	Manusa	1
PERSON	Manusuttama	1
PERSON	Master Bharadvaja	1
PERSON	Master Gagga Mantaniputta	1
PERSON	Master Licchavis	1
PERSON	Master Saṅgāmaji	1
PERSON	Matika	1
PERSON	Migajala	1
PERSON	Migara 's Mother	1
PERSON	Migara's Mother	1
PERSON	Mighty One	1
PERSON	Missaka	1
PERSON	Monk Gotama	1
PERSON	Most Evil One	1
PERSON	Mulapariyaya Sutta	1
PERSON	Murky One	1
PERSON	Musila	1
PERSON	Nagasamala	1
PERSON	Naked	1
PERSON	Naked Kassapa	1
PERSON	Nakula 's father	1
PERSON	Nanda Vaccha	1
PERSON	Nandana	1
PERSON	Natapuriya	1
PERSON	Nataputta	1
PERSON	Navakammika	1
PERSON	Navakammika Bharadvaja	1
PERSON	Netti	1
PERSON	Nigahandu	1
PERSON	Nigantha Nataputa	1
PERSON	Nigaṇṭha Nāṭaputta	1
PERSON	Nitha	1
PERSON	Odatagayha	1
PERSON	Ojasi	1
PERSON	One-well	1
PERSON	Pabbata	1
PERSON	Pacetana	1
PERSON	Paduma	1
PERSON	Padumuttara	1
PERSON	Pajjunna	1
PERSON	Pajunna	1
PERSON	Pakudha Kaccana	1
PERSON	Pali	1
PERSON	Palileyyaka	1
PERSON	Pamokkha	1
PERSON	Panga	1
PERSON	Paraga	1
PERSON	Parakusinata	1
PERSON	Parakusitanata	1
PERSON	Paramatta	1
PERSON	Paramatta Brahma	1
PERSON	Paranimmita Vasavatti	1
PERSON	Paranimmitas	1
PERSON	Passion	1
PERSON	Pasura	1
PERSON	Pathavi	1
PERSON	Pavatta	1
PERSON	Peace	1
PERSON	Peasants	1
PERSON	Pekhuniya	1
PERSON	Pilindavaccha	1
PERSON	Pokkharasataka	1
PERSON	Poverty	1
PERSON	Powerful One	1
PERSON	Prince Sudassana	1
PERSON	Pupils	1
PERSON	Pāvā	1
PERSON	Queen Mallikaa	1
PERSON	Queen Vasabha	1
PERSON	Rajaka Park	1
PERSON	Rakkhita	1
PERSON	Revata	1
PERSON	Rohana	1
PERSON	Roja	1
PERSON	Rucira	1
PERSON	Ruciras	1
PERSON	Saavatthii	1
PERSON	Saavatthii Kassapa	1
PERSON	Sacca	1
PERSON	Saccaka the Nigaṇṭha-	1
PERSON	Saccaka the Nigaṇṭha-son went	1
PERSON	Saccaka the Nigaṇṭha-son,	1
PERSON	Saccaka — afraid	1
PERSON	Saccanama	1
PERSON	Sage Renounces	1
PERSON	Sahabhu	1
PERSON	Sahadhammas	1
PERSON	Said	1
PERSON	Sakkara	1
PERSON	Samana	1
PERSON	Sanankumara	1
PERSON	Santacitta	1
PERSON	Santusita	1
PERSON	Sarabhanga	1
PERSON	Satagira	1
PERSON	Sattha	1
PERSON	Scorn	1
PERSON	Serisakka	1
PERSON	Setabya	1
PERSON	Sobhita	1
PERSON	Some recluses	1
PERSON	Soon	1
PERSON	Sorata	1
PERSON	Spiritually Ennobled One	1
PERSON	Strewn	1
PERSON	Subahu	1
PERSON	Subhadda.	1
PERSON	Submerge	1
PERSON	Subrahma	1
PERSON	Sudatta	1
PERSON	Suddhodana	1
PERSON	Sujātā	1
PERSON	Sukha	1
PERSON	Suleyya	1
PERSON	Suleyyas	1
PERSON	Sumangala's Mother	1
PERSON	Summon Sañjaya	1
PERSON	Sumukha	1
PERSON	Sunimmita	1
PERSON	Supannas	1
PERSON	Suppagedha	1
PERSON	Suppanas	1
PERSON	Suppatitthita	1
PERSON	Sura	1
PERSON	Susima's	1
PERSON	Sword	1
PERSON	Sāti.	1
PERSON	Tadadhimutta	1
PERSON	Tandulapala Gate	1
PERSON	Tatojasi	1
PERSON	Tatola	1
PERSON	Tatotala	1
PERSON	Tattala	1
PERSON	Tejo	1
PERSON	Todeyya 's son	1
PERSON	Ubbiri	1
PERSON	Uccangamaya	1
PERSON	Uccaya	1
PERSON	Ummapupphanibha	1
PERSON	Unattached	1
PERSON	Unnabha	1
PERSON	Upakala	1
PERSON	Upali	1
PERSON	Upananda	1
PERSON	Upanita	1
PERSON	Upasabha	1
PERSON	Uppala	1
